Text,Language
"['bana', 'kalrsa', 'buras', 'ehirdeki', 'en', 'iyi', 'restoran']",Turkish
"['bir', 'sorudan', 'kanmak']",Turkish
"['bu', 'konuda', 'bir', 'fikrim', 'yok']",Turkish
"['sana', 'geri', 'dnmeme', 'izin', 'ver']",Turkish
"['syleme', 'zgrlm', 'yok']",Turkish
"['katlyorum', 've', 'katlmyorum']",Turkish
"['daha', 'fazla', 'katlamadm']",Turkish
"['kesinlikle', 'haklsn']",Turkish
"['sana', 'katlyorum']",Turkish
"['iviyi', 'kafasna', 'vur']",Turkish
"['katldmdan', 'emin', 'deilim']",Turkish
"['korkarm', 'katlmyorum']",Turkish
"['sanrm', 'yanlyorsun', 'kibarca', 'szn', 'kesmek']",Turkish
"['rahatsz', 'ettiim', 'iin', 'zgnm']",Turkish
"['seni', 'orada', 'bir', 'dakika', 'durdurabilir', 'miyim']",Turkish
"['buraya', 'atlamamn', 'sakncas', 'var', 'm']",Turkish
"['devam', 'et']",Turkish
"['tabii', 'devam', 'et']",Turkish
"['bitirmeme', 'izin', 'ver']",Turkish
"['bir', 'dakika', 'bekleyin']",Turkish
['neriler'],Turkish
"['sinemaya', 'gitmeye', 'ne', 'dersin']",Turkish
"['bu', 'akam', 'yemekte', 'pizza', 'yemeye', 'ne', 'dersin']",Turkish
"['bu', 'harika', 'olurdu']",Turkish
"['bana', 'uyar']",Turkish
"['bunun', 'hakknda', 'emin', 'deilim']",Turkish
"['hayr', 'sanmyorum']",Turkish
"['planlar', 'yapmak']",Turkish
"['bu', 'akam', 'ne', 'yapyorsun']",Turkish
"['yarn', 'iin', 'plann', 'var', 'm']",Turkish
"['nmzdeki', 'cumartesi', 'bo', 'musun']",Turkish
"['bu', 'hafta', 'sonu', 'bir', 'ey', 'yapmak', 'ister', 'misin']",Turkish
"['elbette', 'aklnzda', 'ne', 'var']",Turkish
"['tm', 'hafta', 'sonu', 'boum', 'hadi', 'bir', 'eyler', 'yapalm']",Turkish
"['hayr', 'zgnm', 'baz', 'planlar', 'imdiden', 'kzdrdm']",Turkish
"['yarn', 'biraz', 'megulm']",Turkish
"['bir', 'eyler', 'yapmak', 'isterdim', 'ama', 'yapamam']",Turkish
['izin'],Turkish
"['cep', 'telefonunu', 'kullansam', 'sorun', 'olur', 'mu']",Turkish
"['yarn', 'izinli', 'olsam', 'olur', 'mu']",Turkish
"['evet', 'ltfen', 'emin', 'ol', 'devam', 'et']",Turkish
"['hayr', 'hi', 'de', 'deil']",Turkish
"['maalesef', 'hayr', 'demeliyim']",Turkish
"['yapmaman', 'tercih', 'ederim']",Turkish
"['korkarm', 'yaparm']",Turkish
"['istekte', 'bulunma']",Turkish
"['tuzu', 'uzatr', 'msn', 'ltfen']",Turkish
"['bana', 'biraz', 'bor', 'verir', 'misin']",Turkish
"['bana', 'bu', 'konuda', 'yardm', 'edebilir', 'misin', 'diye', 'merak', 'ediyordum']",Turkish
"['elbette', 'hi', 'sorun', 'deil']",Turkish
"['evet', 'tabiki']",Turkish
"['yardmc', 'olmaktan', 'memnuniyet', 'duyarm']",Turkish
"['zgnm', 'u', 'anda', 'yapamam']",Turkish
"['korkarm', 'yapamam']",Turkish
"['teklifler', 'yapmak']",Turkish
"['sana', 'bir', 'bardak', 'su', 'getirebilir', 'miyim']",Turkish
"['biraz', 'dondurmaya', 'ne', 'dersin']",Turkish
"['seni', 'eve', 'brakmam', 'ister', 'misin']",Turkish
"['evet', 'ltfen']",Turkish
"['bu', 'harika', 'olurdu', 'teekkrler']",Turkish
"['yiyim', 'ama', 'teklif', 'ettiin', 'iin', 'teekkrler']",Turkish
"['hayr', 'ben', 'iyiyim', 'teekkrler']",Turkish
"['insanlara', 'teekkr', 'etmek']",Turkish
"['milyonlarca', 'kez', 'teekkrler']",Turkish
"['erefe', 'gerekten', 'minnettarm']",Turkish
"['ok', 'naziksiniz']",Turkish
"['yeterince', 'teekkr', 'edemem', 'mhim', 'deil']",Turkish
['bahsetme'],Turkish
"['istediin', 'zaman']",Turkish
['zevkle'],Turkish
"['birinden', 'beklemesini', 'istemek']",Turkish
"['biraz', 'bekler', 'misin', 'ltfen']",Turkish
"['bir', 'saniye', 'bekle']",Turkish
"['bana', 'biraz', 'dayan']",Turkish
"['seninle', 'hemen', 'olacam', 'zr', 'dileme']",Turkish
"['bunun', 'iin', 'gerekten', 'zgnm']",Turkish
"['ltfen', 'zrm', 'kabul', 'et']",Turkish
"['bunun', 'iin', 'endielenme']",Turkish
"['telaa', 'gerek', 'yok']",Turkish
"['peki', 'yaygn', 'cmleler', 've', 'kelime', 'bekleri', 'hakknda', 'daha', 'fazla', 'ders', 'istiyorsanz', 'aadaki', 'yorumlar', 'blmnde', 'bana', 'bildirin']",Turkish
"['ayrca', 'bu', 'videoyu', 'beendiyseniz', 'been', 'dmesine', 'basarak', 'beenme', 've', 'en', 'son', 'derslerimi', 'burada', 'youtubeda', 'almak', 'iin', 'abone', 'ol', 'dmesini', 'tklayarak', 'bu', 'kanala', 'abone', 'olmay', 'unutmayn']",Turkish
"['mutlu', 'reniyorum', 've', 'yaknda', 'baka', 'bir', 'derste', 'grrz']",Turkish
"['altn', 'ekmek', 'bir', 'zamanlar', 'kck', 'bir', 'kyde', 'marion', 'adnda', 'bir', 'kadn', 'yaard']",Turkish
"['tek', 'kz', 'narcisa', 'ile', 'marion', 'son', 'derece', 'mtevaz', 've', 'tatl', 'bir', 'narsizayd', 'ancak', 'tam', 'tersi', 'yaad', 'gibi', 'kelimelerin', 'tesinde', 'gzel', 'olduunu', 'gryorsunuz']",Turkish
"['bebek', 've', 'en', 'elenceli', 'yan', 'kendini', 'sonsuza', 'kadar', 'sevmesiydi', 'narcisa']",Turkish
"['ekmei', 'piirmeme', 'yardm', 'et', 'yle', 'deil', 'anne', 'un', 'bakcs', 'parlak', 've', 'ltl', 'gzlerimi']",Turkish
"['narcisa', 'bu', 'tohumlar', 'ekmeme', 'yardm', 'eder', 'misin', 'niye', 'yapmalym', 'niye', 'o', 'kadar', 'gzel', 'parmaklarmda', 'o', 'kadar', 'kir', 'var', 'daha', 'da', 'kts', 'yzme', 'iyi', 'gelse', 'narsisann', 'sorunu', 'buydu']",Turkish
"['kendini', 'herhangi', 'bir', 'i', 'yapamayacak', 'kadar', 'byk', 'olduunu', 'dnd', 'birok', 'talip', 'evlilikte', 'nergis', 'istemek', 'iin', 'geldi']",Turkish
"['gzellii', 'her', 'yerde', 'bilindiinden', 'ama', 'hepsini', 'ok', 'kaba', 'bir', 'ekilde', 'reddettiinden', 'dn', 'bu', 'adamlar', 'neden', 'gnderdin', 'iyi', 'grnyorlard', 'onlardan', 'biri', 'ciddi', 'anne', 'olamazsn']",Turkish
"['neredeyse', 'bir', 'kuunki', 'gibi', 'kk', 'gzleri', 'vard', 've', 'dierinin', 'kocaman', 'bir', 'burnu', 'vard', 'onun', 'yannda', 'olmak', 'istemezdim']",Turkish
"['haprdnda', 'oh', 'oh', 've', 'son', 'durak', 'hayr', 'artk', 'duymak', 'istemiyorum', 'tm', 'grebildiim', 'o', 'adamlarn', 'gerekten', 'iyi', 'olduuydu', 'canm', 'bu', 'gzellii', 'bilmelisin']",Turkish
"['prens', 'ya', 'da', 'valye', 'gibi', 'birini', 'hak', 'ettiimi', 'anlaman', 'gereken', 'her', 'ey', 'anne', 'deil', 'mi']",Turkish
"['oh', 'canm', 'bir', 'gece', 'uyurken', 'annesi', 'yanna', 'oturup', 'onu', 'izliyordu']",Turkish
"['sevgili', 'ocuum', 'sen', 'ok', 'gzel', 've', 'sevimlisin', 'ama', 'gzelliinden', 'baka', 'hibir', 'eyi', 'umursamyorsun']",Turkish
"['o', 'anda', 'nergis', 'uykusunda', 'glmeye', 'balad', 'ertesi', 'sabah', 'nergis', 'olduunda', 'annesi', 'gerekten', 'komik', 'bir', 'rya', 'grdnde', 'ne', 'kadar', 'gzel', 'olduuna', 'ok', 'ard']",Turkish
"['uyandm', 'burada', 'glmsyor', 've', 'kkrdyordu', 'tatlm', 'bana', 'ne', 'hakknda', 'rya', 'grdn', 'syle']",Turkish
"['dn', 'gece', 'anne', 'o', 'kadar', 'inanlmaz', 'bir', 'ryayd', 'ki', 'bana', 'gelen', 'bir', 'prens', 'vard']",Turkish
"['ve', 'benimle', 'evlenmek', 'istediini', 'altn', 'bir', 'vagonla', 'geldiini', 've', 'tepeden', 'trnaa', 'altn', 'giyinmi', 'olduunu', 've', 'ne', 'aptalca', 'bir', 'rya', 'olduunu', 'syledi']",Turkish
"['ve', 'biliyorsunuz', 'ki', 'en', 'iyi', 'yan', 'benim', 'de', 'altn', 'renginde', 'olan', 'gelinliimi', 'giydiim', 'zamand', 'tabii', 'ki', 'herkes', 'sadece', 'bana', 'narsizaya', 'bakyordu', 'bu', 'rya', 'hakknda', 'artc', 'bir', 'ey', 'yok']",Turkish
"['ok', 'egoist', 'bir', 'ryayd', 'anne', 'ne', 'dediini', 'bilmiyorsun', 'bu', 'rya', 'benim', 'burada', 'evde', 'yediim', 'trden', 'daha', 'byk', 'yiyecee', 'ihtiyacm', 'olduunu', 'anlamam', 'salad', 'altndan', 'yaplan', 'ekmekten']",Turkish
"['zavall', 'nergis', 'annenin', 'kz', 've', 'nasl', 'olduu', 'hakknda', 'ok', 'endielendiini', 'bir', 'dnn']",Turkish
"['o', 'gn', 'iki', 'arkada', 'nergisli', 'anneyi', 'ziyarete', 'gelip', 'mellieydi', 've', 'de', 'asrlardr', 'arkada', 'olmutu', 'ama', 'terry', 've', 'ellienin', 'her', 'ikisinin', 'de', 'bir', 'srr', 'vard']",Turkish
"['byl', 'varlklard', 'narcissein', 'annesinin', 'havlu', 'melli', 'hakknda', 'hibir', 'ey', 'bilmedii', 'bir', 'ey', 'oh', 'seni', 'grmek', 'ok', 'gzel', 'ok', 'uzun', 'zaman', 'oldu', 'deil', 'nasl', 'olsaydn', 'ben', 'ok', 'iyiydim', 'keke', 'kzm', 'narcisa', 'biraz', 'daha', 'anlayl', 'olsayd', 'marian', 'mellie', 've', 'terryye', 'narcisay', 've', 'yemek', 'istedii', 'iin', 'nasl', 'endielendiini', 'anlatsayd', 'daha', 'iyi', 'olabilirdim']",Turkish
"['altndan', 'ekmek', 'onunla', 'ne', 'yapmalym', 'belki', 'hayali', 'gerekleirse']",Turkish
"['bu', 'harika', 'olurdu', 'deil', 'mi', 'tahmin', 'etsem', 'de', 'zamanla', 'renmeye', 'balayacak', 'hadi', 'baka', 'bir', 'ey', 'hakknda', 'konualm']",Turkish
"['imdi', 'daha', 'sonra', 'mellie', 've', 'terry', 'eski', 'arkadalarna', 'veda', 'ettiler', 've', 'o', 'gece', 'hem', 'anne', 'hem', 'de', 'kz', 'gizlice', 'birbirlerine', 'glmseyerek', 'uzaklatlar']",Turkish
"['yataa', 'hazrlandm', 'anne', 'hakikaten', 'umarm', 'hayalim', 'gerek', 'olur', 'biliyorsun', 'ertesi', 'gn', 'narcisa', 've', 'annesi', 'dardayken', 'bahelerinde', 'gzellerdi']",Turkish
"['altn', 'araba', 'onlara', 'doru', 'geliyordu', 'mcevherler', 've', 'elmaslarla', 'sslenmiti', 've', 'son', 'derece', 'arpc', 'grnyordu']",Turkish
"['durduunda', 'yakkl', 'bir', 'adam', 'oradan', 'kt', 've', 'narcisaya', 'baktnda', 'onun', 'ne', 'kadar', 'yakkl', 'olduuna', 'ard', 'hayalim', 'aslnda', 'gerek', 'mmete', 'dnyor']",Turkish
"['buraya', 'evlilikte', 'nergis', 'istemek', 'iin', 'ne', 'merhaba', 'geldim', 'ama', 'onun', 'adn', 've', 'sen', 'kim', 'olduunu', 'nasl', 'biliyorsun']",Turkish
"['ben', 'iyi', 'talihlerin', 'meleiyim', 'kznzn', 'ad', 've', 'gzellii', 'burada', 'dnya', 'apnda', 'tannyor', 'size', 'bir', 'hediye', 'getirdim', 'ama', 'onu', 'ok', 'az', 'tanyorsunuz', 'onunla', 'gidemezsiniz']",Turkish
"['ah', 'aptal', 'o', 'zengin', 've', 'yakkl', 'daha', 'ne', 'isteyebilirim', 'ki', 'senin', 'teklifini', 'kabul', 'ediyorum']",Turkish
"['ve', 'bununla', 'birlikte', 'arabasna', 'bindi', 've', 'annesiyle', 'vedalamadan', 'melekle', 'birlikte', 'yolculuk', 'ederken', 'araba', 'aniden', 'byl', 'bir', 'geide', 'girdi', 've', 'arabann', 'muazzam', 'bir', 'ekilde', 'arpt', 'frtnal', 'bir', 'blgeden', 'geti']",Turkish
"['ok', 'korkmutu', 'endielenme', 'canm', 'tam', 'da', 'bu', 'vagonun', 'baka', 'bir', 'kapdan', 'geip', 'garaj', 'yoluna', 'ulatn', 'sylediinde', 'bunlarn', 'hepsi', 'yaknda', 'bitecek']",Turkish
"['kocaman', 've', 'grkemli', 'bir', 'altn', 'atodan', 'narcisa', 'grd', 'tm', 'gzellie', 'hayret', 'etti', 'o', 'kadar', 'ok', 'zenginlii', 'hak', 'ettiimi', 'biliyordum', 'onu', 'beeneceinizi', 'biliyordum', 'burada', 'en', 'gzel', 'elbiselerden', 'en', 'lezzetli', 'yiyeceklere', 'kadar', 'bulacanz', 'her', 'eyi', 'bulacaksnz']",Turkish
"['saraymda', 'yemeklerden', 'iyi', 'bahsetmiken', 'o', 'yolculuktan', 'sonra', 'gerekten', 'acktm', 'alktan', 'lyorum', 'o', 'lezzetli', 'yiyeceklerden', 'herhangi', 'birini', 'alabilir', 'miyim', 'elbette', 'burada', 'et', 'kokulu', 'melisa', 'sana', 'ne', 'istersen', 'alacak', 'senin', 'hakknda', 'ok', 'ey', 'duydum', 'seni', 'zavall', 'canm', 'asn', 'deil', 'mi', 'gelip', 'yemek', 'masasna', 'gidelim', 've', 'sana', 'biraz', 'yiyecek', 'alacam', 'teekkr', 'ederim', 'yemek', 'odasna', 'gittiler', 've', 'masann', 'zerinde', 'narcisann', 'imdiye', 'kadar', 'grd', 'en', 'artc', 'yiyecekler', 'vard', 'nk', 'reel', 'yaplr']",Turkish
"['yakutlarn', 'zmrt', 'salatalar', 've', 'oradaki', 'ekmek', 'altn', 'altn', 'ekmekten', 'yaplmtr', 'bu', 'reel', 'bir', 'dilim', 'ald', 'ekmekle', 'ne', 'kadar', 'gzel', 'grnecek', 've', 'tad', 'gzel', 'olacaktr']",Turkish
"['zerine', 'yakut', 'reeli', 've', 'kocaman', 'bir', 'srk', 'aldm', 'bu', 'ok', 'scak', 'bu', 'kadar', 'iyi', 'yiyemiyorum', 'altndan', 'yaplm', 'ekmek', 've', 'en', 'iyisi', 'de', 'ama', 'yiyemiyorsan', 'sana', 'gm', 'ekmek', 'gm', 'alaym', 'neden', 'olmasn', 'sen', 'ye']",Turkish
"['baka', 'bir', 'ey', 'ama', 'yiyebileceim', 'normal', 'ekmek', 'ekmei', 'istiyorum', 'bu', 'yzden', 'benim', 'efendim', 'kabuumun', 'mstakbel', 'kars', 'souk', 'sadece', 'tm', 'yiyeceklere', 'baktm', 'en', 'iyi', 'narcisini', 'yemelisin']",Turkish
"['ama', 'yenmez', 'olan', 'her', 'ey', 'iin', 'kalbi', 'krld', 'yaknda', 'alamaya', 'balad', 'bunu', 'istemiyorum', 'ama', 'yemek', 'gerekten', 'ok', 'iyi']",Turkish
"['burada', 'biraz', 'altn', 'patates', 'deneyin', 'gerekten', 'ok', 'iyiler', 've', 'benimle', 'evlendikten', 'sonra']",Turkish
"['bunlarn', 'hepsini', 'yemek', 'zorundasn', 'ssl', 'eyleri', 'sevdiini', 'dndm', 'hayr', 'seninle', 'evlenmek', 'istemiyorum', 'eve', 'gitmek', 'istiyorum']",Turkish
"['anneme', 'eve', 'gitmeme', 'izin', 'ver', 'melissa', 've', 'terrence', 'birbirlerine', 'bakt', 've', 'gzelce', 'gz', 'krpt']",Turkish
"['eer', 'gerekten', 'istediin', 'buysa', 'seni', 'eve', 'gtrrm', 'terrence', 'alayarak', 'mutsuz', 'olur']",Turkish
"['narsis', 'arabann', 'iinde', 'eve', 'vardnda', 'yapt', 'seimler', 'hakknda', 'derinlemesine', 'dnmeye', 'balad']",Turkish
"['evde', 'oturan', 'annesine', 'sarlmak', 'iin', 'kotu', 'hznl', 'abla', 'o', 'tatl', 'kzm', 'seni', 'bir', 'daha', 'gremeyeceimi', 'sandm']",Turkish
"['oh', 'anne', 'seni', 'ok', 'seviyorum', 've', 'haklydn', 've', 'zenginlik', 'her', 'ey', 'deil', 'ben', 'onu', 'yiyemediim', 'iin', 'altn', 'ekmek', 'faydaszd', 've', 'adam', 'olsa', 'bile']",Turkish
"['o', 'yakklyd', 'beni', 'hi', 'umursamyordu', 'ama', 'canm', 'bakalarna', 'tam', 'olarak', 'byle', 'davrandnn', 'farknda', 'msn', 'biliyorum', 'davran', 'eklim', 'iin', 'ok', 'zgnm', 'anne', 'oh', 'hayr', 'grdnden', 'beri', 'sorun', 'deil']",Turkish
"['hatan', 'ne', 'oldu', 'o', 'gnden', 'itibaren', 'sana', 'gzel', 'bir', 'eyler', 'besleyelim']",Turkish
"['narcisa', 'ilk', 'bata', 'mcadele', 'ettii', 'yollarn', 'deitirdi', 'ama', 'yavaa', 've', 'sabrla', 'bir', 'gn', 'ok', 'daha', 'gzel', 'olmaya', 'balad', 'mellie', 've', 'terry', 'tekrar', 'marian', 'ile', 'bulumaya', 'geldi', 'oh', 'merhaba', 'ikiniz', 'o', 'yzden', 'anlat', 'bize', 'marian']",Turkish
"['nasl', 'narsisizm', 'artk', 'marian', 'onlara', 'hem', 'olan', 'her', 'eyi', 'anlatt', 'hem', 'de', 'o', 'zamandan', 'beri', 'ok', 'deiti']",Turkish
"['artk', 'altn', 'ekmek', 'istemeyeceini', 'mi', 'tahmin', 'ediyorum', 'ha', 'biliyorsun']",Turkish
"['terry', 'sen', 'aslnda', 'o', 'melee', 'biraz', 'benziyorsun', 'ama', 'ne', 'gryorum', 'nasl', 'o', 'olursun', 'ikiniz', 'ok', 'hosunuz']",Turkish
"['nature', 'r', 'en', 'framstende', 'brittisk', 'vetenskaplig', 'veckotidskrift', 'som', 'brjade', 'utges', 'november', 'och', 'grundades', 'av', 'norman', 'lockyer']",Sweedish
"['den', 'r', 'vrldens', 'mest', 'citerade', 'interdisciplinra', 'vetenskapliga', 'tidskrift']",Sweedish
"['fler', 'n', 'artiklar', 'har', 'ver', 'ren', 'frfattats', 'av', 'drygt', 'nobelpristagare']",Sweedish
"['de', 'flesta', 'vetenskapliga', 'tidskrifter', 'r', 'numera', 'hgt', 'specialiserade', 'men', 'nature', 'r', 'bland', 'ett', 'ftal', 'tidskrifter', 'veckotidskrifterna', 'science', 'and', 'proceedings', 'of', 'the', 'national', 'academy', 'of', 'sciences', 'r', 'ocks', 'framstende', 'exempel', 'som', 'fortfarande', 'publicerar', 'originalartiklar', 'inom', 'ett', 'brett', 'spektrum', 'av', 'vetenskapliga', 'omrden']",Sweedish
"['det', 'r', 'mnga', 'vetenskapliga', 'omrden', 'inom', 'vilka', 'viktiga', 'nya', 'framsteg', 'publiceras', 'antingen', 'i', 'artikelform', 'eller', 'som', 'brev', 'i', 'nature']",Sweedish
"['wikipedia', 'svenskt', 'uttal', 'vkpeda', 'r', 'en', 'wiki', 'och', 'en', 'mngsprkig', 'webbaserad', 'encyklopedi']",Sweedish
"['den', 'har', 'i', 'huvudsak', 'fritt', 'och', 'ppet', 'innehll', 'som', 'utvecklas', 'av', 'sina', 'anvndare', 'ofta', 'benmnda', 'wikipedianer']",Sweedish
"['den', 'bestr', 'till', 'stor', 'del', 'av', 'referat', 'av', 'kllor', 'skrivna', 'av', 'experter']",Sweedish
"['wikipedia', 'lanserades', 'den', 'januari', 'av', 'jimmy', 'wales', 'och', 'larry', 'sanger', 'ursprungligen', 'i', 'en', 'engelsksprkig', 'version', 'och', 'r', 'det', 'mest', 'beskta', 'uppslagsverket', 'p', 'internet']",Sweedish
"['svensksprkiga', 'wikipedia', 'startades', 'den', 'maj']",Sweedish
"['wikipedia', 'r', 'rankad', 'som', 'vrldens', 'trettonde', 'och', 'sveriges', 'ttonde', 'mest', 'beskta', 'webbplats', 'enligt', 'alexa']",Sweedish
"['wikipedia', 'drivs', 'av', 'den', 'ickevinstinriktade', 'stiftelsen', 'wikimedia', 'foundation', 'med', 'std', 'av', 'privata', 'donatorer']",Sweedish
"['projektet', 'bygger', 'p', 'wikiprogramvaran', 'mediawiki', 'som', 'r', 'uteslutande', 'fri', 'och', 'har', 'ppen', 'kllkod']",Sweedish
"['wikipedia', 'grundades', 'januari', 'av', 'internetentreprenren', 'jimmy', 'wales', 'och', 'filosofen', 'larry', 'sanger', 'bda', 'knutna', 'till', 'wales', 'internetfretag', 'bomis']",Sweedish
"['de', 'hade', 'under', 'r', 'frskt', 'starta', 'uppslagsverket', 'nupedia', 'vilket', 'dock', 'begrnsades', 'av', 'strikta', 'krav', 'p', 'skribenterna']",Sweedish
"['genom', 'att', 'anvnda', 'wikitekniken', 'det', 'vill', 'sga', 'en', 'skbar', 'webbplats', 'dr', 'sidorna', 'enkelt', 'och', 'snabbt', 'kan', 'redigeras', 'av', 'beskarna', 'lyckades', 'man', 'f', 'igng', 'skrivandet']",Sweedish
"['wikipedia', 'var', 'frn', 'brjan', 'enbart', 'engelsksprkigt', 'men', 'mars', 'togs', 'initiativet', 'till', 'flera', 'sprk']",Sweedish
"['frst', 'ut', 'var', 'tyska', 'ttt', 'fljt', 'av', 'katalanska', 'och', 'japanska']",Sweedish
"['dessa', 'tre', 'var', 'i', 'gng', 'fre', 'utgngen', 'av', 'mars']",Sweedish
"['den', 'maj', 'lades', 'ytterligare', 'nio', 'stora', 'sprk', 'till']",Sweedish
"['fre', 'utgngen', 'av', 'fanns', 'wikipedia', 'p', 'sprk']",Sweedish
"['engelsksprkiga', 'wikipedia', 'har', 'hela', 'tiden', 'varit', 'strst', 'och', 'hade', 'i', 'december', 'miljoner', 'artiklar']",Sweedish
"['den', 'frsta', 'redigeringen', 'gjordes', 'av', 'bomis', 'kontorskonto', 'den', 'januari', 'klockan', 'p', 'sidan', 'homepage', 'som', 'd', 'var', 'namnet', 'p', 'frstasidan']",Sweedish
"['klockan', 'skapades', 'den', 'frsta', 'artikeln', 'wikipedia', 'av', 'samma', 'anvndare']",Sweedish
"['namnet', 'wikipedia', 'myntades', 'av', 'larry', 'sanger', 'och', 'r', 'en', 'sammanslagning', 'av', 'wiki', 'som', 'r', 'hawaiiska', 'och', 'betyder', 'snabb', 'och', 'encyclopedia', 'frn', 'grekiskans', 'enkyklios', 'paideia', 'ordagrant', 'rundad', 'bildning', 'eller', 'kunskaper', 'som', 'formar', 'en', 'krets', 'i', 'betydelsen', 'allmnbildning']",Sweedish
"['svenska', 'var', 'det', 'andra', 'mindre', 'sprket', 'efter', 'katalanska', 'som', 'fick', 'en', 'egen', 'wikipedia', 'och', 'frsta', 'redigeringen', 'gjordes', 'maj', 'av', 'linus', 'tolke']",Sweedish
"['den', 'ldsta', 'bevarade', 'startsidan', 'fr', 'svensksprkiga', 'wikipedia', 'r', 'frn', 'juli']",Sweedish
"['svensksprkiga', 'wikipedia', 'var', 'dock', 'i', 'stort', 'sett', 'inaktiv', 'till', 'november']",Sweedish
"['wikipedia', 'finns', 'idag', 'tillgnglig', 'p', 'olika', 'sprk']",Sweedish
"['sprkversioner', 'hade', 'i', 'september', 'ver', 'ettusen', 'artiklar', 'och', 'sprk', 'hade', 'd', 'fler', 'n', 'en', 'miljon', 'artiklar']",Sweedish
"['den', 'engelsksprkiga', 'versionen', 'r', 'strst', 'idag', 'med', 'artiklar', 'redigeringar', 'sedan', 'start', 'och', 'aktiva', 'bidragsgivare', 'under', 'den', 'senaste', 'mnaden']",Sweedish
"['drefter', 'fljde', 'i', 'september', 'de', 'cebuanosprkiga', 'svensksprkiga', 'tyska', 'franska', 'och', 'nederlndska', 'versionerna', 'ordnade', 'i', 'storlek', 'efter', 'antal', 'riktiga', 'artiklar']",Sweedish
"['totalt', 'innehller', 'wikipedias', 'olika', 'sprkversioner', 'just', 'nu', 'artiklar', 'och', 'den', 'svensksprkiga', 'versionen', 'har', 'artiklar']",Sweedish
"['a', 'svensksprkiga', 'wikipedia', 'innefattar', 'emellertid', 'en', 'stor', 'andel', 'miljoner', 'eller', 'procent', 'noterat', 'januari', 'robotskapade', 'artiklar', 'och', 'var', 'i', 'september', 'bara', 'p', 'fjortonde', 'plats', 'sett', 'till', 'antal', 'redigeringar', 'sedan', 'start', 'och', 'p', 'tjugonde', 'plats', 'sett', 'till', 'antal', 'aktiva', 'inloggade', 'bidragsgivare', 'under', 'senaste', 'mnaden']",Sweedish
"['ven', 'cebuanosprkiga', 'wikipedia', 'innefattar', 'en', 'mycket', 'stor', 'andel', 'miljoner', 'eller', 'procent', 'robotskapade', 'artiklar']",Sweedish
"['de', 'flesta', 'robotskapade', 'artiklar', 'har', 'skapats', 'av', 'svenska', 'lsjbot', 'och', 'handlar', 'om', 'djur', 'eller', 'ortnamn']",Sweedish
"['mnga', 'studenter', 'journalister', 'frfattare', 'forskare', 'med', 'flera', 'yrkeskategorier', 'hmtar', 'dagligen', 'uppgifter', 'frn', 'wikipedia', 'dr', 'snabbheten', 'r', 'en', 'stor', 'frdel', 'jmfrt', 'med', 'att', 'leta', 'i', 'litteratur', 'och', 'forskningsartiklar']",Sweedish
"['skmotorer', 'som', 'google', 'leder', 'ofta', 'till', 'wikipedia', 'och', 'driver', 'webbtrafik', 'till', 'wikipedia']",Sweedish
"['wikipediaartiklar', 'anses', 'emellertid', 'frmst', 'anvndbara', 'fr', 'att', 'hitta', 'andra', 'mer', 'auktoritativa', 'kllor', 'snarare', 'n', 'som', 'informationsklla', 'till', 'egna', 'publikationer']",Sweedish
"['en', 'svensk', 'underskning', 'visade', 'att', 'procent', 'av', 'de', 'svenska', 'internetanvndarna', 'anvnde', 'wikipedia', 'varav', 'tio', 'procent', 'gjorde', 'det', 'varje', 'dag']",Sweedish
"['bland', 'de', 'som', 'studerar', 'anvnde', 'procent', 'wikipedia', 'fr', 'att', 'ska', 'information']",Sweedish
"['samma', 'underskning', 'visade', 'att', 'i', 'ldersgruppen', 'upp', 'till', 'r', 'anvnde', 'procent', 'wikipedia']",Sweedish
"['det', 'var', 'fler', 'mn', 'n', 'kvinnor', 'som', 'anvnde', 'wikipedia', 'varje', 'vecka', 'procent', 'mn', 'och', 'procent', 'kvinnor']",Sweedish
"['det', 'finns', 'mnesorienterade', 'wikipediasidor', 'som', 'exemplifierar', 'hur', 'wikipedia', 'kan', 'anvndas', 'av', 'slktforskare', 'av', 'lrare', 'och', 'av', 'vandrare']",Sweedish
"['det', 'r', 'vanligt', 'frekommande', 'att', 'lrare', 'i', 'synnerhet', 'p', 'universitetsniv', 'avrder', 'studenter', 'frn', 'att', 'anvnda', 'wikipedia', 'som', 'klla', 'och', 'istllet', 'rekommenderar', 'att', 'man', 'gr', 'till', 'de', 'mer', 'auktoritativa', 'kllor', 'som', 'i', 'sin', 'tur', 'anges', 'i', 'mnga', 'wikipediaartiklar', 'drfr', 'att', 'studenten', 'med', 'sitt', 'val', 'av', 'kllor', 'ska', 'bevisa', 'uppsatsens', 'akademiska', 'niv', 'och', 'vetenskapliga', 'aktualitet']",Sweedish
"['ven', 'wikipedia', 'rekommenderar', 'att', 'man', 'anvnder', 'verket', 'fr', 'att', 'hitta', 'kllor', 'hellre', 'n', 'att', 'uppge', 'wikipedia', 'som', 'klla']",Sweedish
